, Ju, do, fa, fl, go, id, if, in, ma, mi, no, of, on, pa, pr, re, sa, sc, th, un, we, wh,", u",Cal,Jul,Sch,Wom,a g,a o,ack,ali,all,an ,ari,art,ask,ass,ats,ays,cho,cke,cov,d f,dea,den,do ,e f,e n,e p,ea ,ear,eco,ed ,en ,eng,ent,eop,er ,ere,ern,ers,esi,est,ey ,f s,f t,fal,fli,flo,for,g i,g m,ger,ght,gov,he ,her,hey,hoo,ht ,ia ,ide,if ,ifo,igh,in ,ing,ity,ive,ked,"ks
",l r,"l, ",lif,lig,"ll,",loa,ls ,"ly
",man,mas,mig,n J,n i,n o,n p,n t,ng ,nge,nia,niv,nor,not,nt ,o n,oat,of ,ol ,ols,oma,on ,ool,ope,or ,orn,ot ,ove,pac,pas,pen,pre,r f,r i,re ,rec,reo,res,rin,rni,rno,rs ,rsi,rti,s i,s m,s w,say,sch,sen,sid,sit,sks,sse,sta,t n,t r,t s,t w,tar,the,tin,ts ,ty ,uly,uni,ver,wea,wer,whe,y d,y p,"ys
"
0,0.018620547265561182,0.0,0.0,0.006872289967934989,0.018620547265561182,0.018620547265561182,0.0,0.006872289967934989,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.006872289967934989,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.0,0.018620547265561182,0.018620547265561182,0.0,0.0,0.018620547265561182,0.018620547265561182,0.0,0.018620547265561182,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.018620547265561182,0.0,0.006872289967934989,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.018620547265561182,0.0,0.018620547265561182,0.0,0.0,0.0,0.018620547265561182,0.018620547265561182,0.018620547265561182,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.006872289967934989,0.0,0.018620547265561182,0.006872289967934989,0.0,0.018620547265561182,0.0,0.006872289967934989,0.006872289967934989,0.0,0.0,0.0,0.0,0.018620547265561182,0.0,0.018620547265561182,0.0,0.0,0.018620547265561182,0.0,0.018620547265561182,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.006872289967934989,0.0,0.018620547265561182,0.0,0.018620547265561182,0.0,0.0,0.0,0.018620547265561182,0.018620547265561182,0.018620547265561182,0.0,0.0,0.0,0.006872289967934989,0.0,0.018620547265561182,0.018620547265561182,0.0,0.006872289967934989,0.0,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.006872289967934989,0.0,0.018620547265561182,0.018620547265561182,0.0,0.0,0.018620547265561182,0.018620547265561182,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.0,0.018620547265561182,0.0,0.0,0.0,0.0,0.018620547265561182,0.0,0.018620547265561182,0.018620547265561182,0.0,0.018620547265561182,0.0,0.006872289967934989,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0066469689853797444,0.0,0.0,0.0,0.0,0.01801003751914934,0.0,0.0066469689853797444,0.0,0.01801003751914934,0.03602007503829868,0.0,0.0,0.0,0.0,0.0,0.0,0.03602007503829868,0.01801003751914934,0.0,0.0,0.0,0.0,0.01801003751914934,0.0,0.0,0.01801003751914934,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0,0.01801003751914934,0.0,0.01801003751914934,0.0,0.0,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.01801003751914934,0.0,0.01801003751914934,0.0,0.01801003751914934,0.0,0.0,0.0,0.03602007503829868,0.0,0.0066469689853797444,0.0,0.0,0.0,0.0,0.0,0.0,0.01801003751914934,0.0,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0066469689853797444,0.0,0.0,0.01801003751914934,0.0,0.0,0.0066469689853797444,0.0,0.0,0.0,0.0,0.0066469689853797444,0.0,0.0066469689853797444,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0,0.01801003751914934,0.0,0.0,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0066469689853797444,0.01801003751914934,0.0,0.0,0.0,0.0066469689853797444,0.0,0.0,0.0,0.0,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0,0.0,0.0066469689853797444,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0,0.0,0.03602007503829868,0.0,0.0,0.0,0.01801003751914934,0.0,0.0,0.01801003751914934,0.0,0.0,0.0,0.0,0.01801003751914934,0.0,0.0,0.01801003751914934,0.0,0.0,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0,0.0,0.03602007503829868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01801003751914934,0.01801003751914934,0.01801003751914934,0.0,0.0,0.0
2,0.0,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0,0.01292485045491894,0.0047701777424489925,0.0,0.01292485045491894,0.009540355484897985,0.0,0.0,0.0,0.01292485045491894,0.009540355484897985,0.01292485045491894,0.0,0.02584970090983788,0.01292485045491894,0.0,0.0,0.01292485045491894,0.0,0.0,0.01292485045491894,0.0,0.0,0.0,0.0,0.0,0.01292485045491894,0.0,0.0,0.0,0.0,0.0,0.0,0.01292485045491894,0.0047701777424489925,0.0,0.01292485045491894,0.0,0.0,0.01292485045491894,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0,0.0,0.01292485045491894,0.0,0.01292485045491894,0.0,0.01292485045491894,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0047701777424489925,0.01292485045491894,0.0,0.01292485045491894,0.0,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0,0.0,0.0,0.0,0.0047701777424489925,0.0,0.01292485045491894,0.0,0.01292485045491894,0.0047701777424489925,0.0047701777424489925,0.0,0.0047701777424489925,0.01292485045491894,0.0,0.0047701777424489925,0.0047701777424489925,0.0,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0,0.01292485045491894,0.0,0.0,0.01292485045491894,0.0,0.01292485045491894,0.0,0.0,0.0,0.01292485045491894,0.0,0.01292485045491894,0.0,0.0,0.01292485045491894,0.0,0.0,0.0,0.01292485045491894,0.0,0.009540355484897985,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0,0.01292485045491894,0.0,0.0,0.0047701777424489925,0.01292485045491894,0.0,0.0,0.009540355484897985,0.0047701777424489925,0.0,0.0,0.01292485045491894,0.01292485045491894,0.0,0.01292485045491894,0.0,0.01292485045491894,0.01292485045491894,0.0047701777424489925,0.0,0.0,0.0,0.0,0.01292485045491894,0.0,0.0,0.01292485045491894,0.0,0.01292485045491894,0.0,0.0,0.01292485045491894,0.01292485045491894,0.0,0.0,0.0,0.01292485045491894,0.02584970090983788,0.01292485045491894,0.0,0.0,0.02584970090983788,0.0,0.0,0.01292485045491894,0.0,0.01292485045491894,0.009540355484897985,0.0,0.0,0.0,0.01292485045491894,0.01292485045491894,0.01292485045491894
